file_path(string),gt_class(string),gt_box(string),pd_class(string),pd_box(string),pd_score(float),frame_idx_in_file(int)
2007_003541.jpg,chair,"{'x_left': 0.7226666666666667, 'y_top': 0.7, 'x_right': 1.0, 'y_bottom': 1.0}",,,,0
2007_003541.jpg,,,bottle,"{'x_left': 0.44162422100351406, 'y_top': 0.2691938877266187, 'x_right': 0.5831467174296195, 'y_bottom': 0.42982724995108756}",0.114116326,0
2007_003541.jpg,,,person,"{'x_left': 0.25410850116014483, 'y_top': 0.05683096072444549, 'x_right': 0.8981088182183413, 'y_bottom': 0.9848686229893795}",0.88532925,0
2007_003541.jpg,,,diningtable,"{'x_left': 0.0, 'y_top': 0.6387882742184858, 'x_right': 0.369234274370166, 'y_bottom': 0.9818092716987317}",0.2662829,0
2007_003565.jpg,bird,"{'x_left': 0.56, 'y_top': 0.5813333333333334, 'x_right': 1.0, 'y_bottom': 0.8453333333333334}",,,,0
2007_003565.jpg,,,bird,"{'x_left': 0.586296307772398, 'y_top': 0.5824915159819677, 'x_right': 0.9820104569586424, 'y_bottom': 0.8642184561795454}",0.86702675,0
2007_003571.jpg,boat,"{'x_left': 0.518, 'y_top': 0.6186186186186187, 'x_right': 1.0, 'y_bottom': 1.0}",,,,0
2007_003571.jpg,,,bottle,"{'x_left': 0.5595005012177504, 'y_top': 0.6589853344887954, 'x_right': 0.930321648058983, 'y_bottom': 0.9775872649222154}",0.57273304,0
2007_003580.jpg,person,"{'x_left': 0.002512562814070352, 'y_top': 0.012, 'x_right': 0.8844221105527639, 'y_bottom': 1.0}",,,,0
2007_003580.jpg,,,person,"{'x_left': 0.06260426372197964, 'y_top': 0.026768966055374932, 'x_right': 0.9079565804059688, 'y_bottom': 1.0}",0.8073142,0
2007_003581.jpg,person,"{'x_left': 0.004, 'y_top': 0.064, 'x_right': 0.53, 'y_bottom': 1.0}",,,,0
2007_003581.jpg,person,"{'x_left': 0.61, 'y_top': 0.08, 'x_right': 0.996, 'y_bottom': 1.0}",,,,0
2007_003581.jpg,person,"{'x_left': 0.548, 'y_top': 0.0026666666666666666, 'x_right': 0.642, 'y_bottom': 0.184}",,,,0
2007_003581.jpg,,,person,"{'x_left': 0.5454424424531368, 'y_top': 0.006792497416413745, 'x_right': 0.6245383035960106, 'y_bottom': 0.19354063936219765}",0.5094585,0
2007_003581.jpg,,,chair,"{'x_left': 0.6003477445217279, 'y_top': 0.03215116052696339, 'x_right': 0.7195472662063745, 'y_bottom': 0.19997235196118168}",0.123277865,0
2007_003581.jpg,,,person,"{'x_left': 0.0008597425552515081, 'y_top': 0.03421960993409168, 'x_right': 0.5156393366355163, 'y_bottom': 1.0}",0.95103776,0
2007_003581.jpg,,,person,"{'x_left': 0.6183986381658224, 'y_top': 0.08147939177036295, 'x_right': 1.0, 'y_bottom': 0.9463708693309931}",0.88308764,0
2007_003587.jpg,train,"{'x_left': 0.144, 'y_top': 0.11080332409972299, 'x_right': 0.992, 'y_bottom': 0.739612188365651}",,,,0
2007_003587.jpg,car,"{'x_left': 0.002, 'y_top': 0.47368421052631576, 'x_right': 0.116, 'y_bottom': 0.5290858725761773}",,,,0
2007_003587.jpg,,,train,"{'x_left': 0.14558751562558692, 'y_top': 0.10549950897005894, 'x_right': 0.9786927307789143, 'y_bottom': 0.7268341337327773}",0.83926,0
2007_003593.jpg,sheep,"{'x_left': 0.632, 'y_top': 0.40540540540540543, 'x_right': 0.926, 'y_bottom': 0.7957957957957958}",,,,0
2007_003593.jpg,sheep,"{'x_left': 0.124, 'y_top': 0.35735735735735735, 'x_right': 0.628, 'y_bottom': 0.9099099099099099}",,,,0
2007_003593.jpg,,,sheep,"{'x_left': 0.6271064724566845, 'y_top': 0.3992991723581461, 'x_right': 0.9397865342899011, 'y_bottom': 0.7704444389042489}",0.8157762,0
2007_003593.jpg,,,sheep,"{'x_left': 0.09990372990773277, 'y_top': 0.3444998302901709, 'x_right': 0.6387956329204486, 'y_bottom': 0.9243911672480289}",0.8779666,0
2007_003604.jpg,dog,"{'x_left': 0.124, 'y_top': 0.27466666666666667, 'x_right': 1.0, 'y_bottom': 1.0}",,,,0
2007_003604.jpg,tvmonitor,"{'x_left': 0.29, 'y_top': 0.0026666666666666666, 'x_right': 0.86, 'y_bottom': 0.37866666666666665}",,,,0
2007_003604.jpg,,,tvmonitor,"{'x_left': 0.2632082881133373, 'y_top': 0.0060318032928613485, 'x_right': 0.9194093945637116, 'y_bottom': 0.40338883369115686}",0.9243465,0
2007_003604.jpg,,,dog,"{'x_left': 0.17196860959896676, 'y_top': 0.29826676428020005, 'x_right': 0.978051604628563, 'y_bottom': 0.9776917050006299}",0.9155444,0
2007_003611.jpg,person,"{'x_left': 0.434, 'y_top': 0.7226666666666667, 'x_right': 0.474, 'y_bottom': 0.8186666666666667}",,,,0
2007_003611.jpg,horse,"{'x_left': 0.43, 'y_top': 0.7493333333333333, 'x_right': 0.47, 'y_bottom': 0.8693333333333333}",,,,0
2007_003611.jpg,,,horse,"{'x_left': 0.42143568669580495, 'y_top': 0.7638103227285239, 'x_right': 0.46902967372559584, 'y_bottom': 0.8622752520817977}",0.6236489,0
2007_003621.jpg,bicycle,"{'x_left': 0.398, 'y_top': 0.446064139941691, 'x_right': 0.656, 'y_bottom': 0.7900874635568513}",,,,0
2007_003621.jpg,person,"{'x_left': 0.498, 'y_top': 0.2099125364431487, 'x_right': 0.668, 'y_bottom': 0.6530612244897959}",,,,0
2007_003621.jpg,bus,"{'x_left': 0.882, 'y_top': 0.18075801749271136, 'x_right': 0.984, 'y_bottom': 0.3498542274052478}",,,,0
2007_003621.jpg,bus,"{'x_left': 0.59, 'y_top': 0.18075801749271136, 'x_right': 0.764, 'y_bottom': 0.3177842565597668}",,,,0
2007_003621.jpg,,,bus,"{'x_left': 0.8478958952413156, 'y_top': 0.15543826761612523, 'x_right': 0.9646962443695619, 'y_bottom': 0.35989218915425814}",0.23051429,0
2007_003621.jpg,,,person,"{'x_left': 0.5161455230724352, 'y_top': 0.2121012443659856, 'x_right': 0.6666700928749947, 'y_bottom': 0.6860284847582303}",0.80277383,0
2007_003621.jpg,,,bicycle,"{'x_left': 0.4059341149542194, 'y_top': 0.4665220788970361, 'x_right': 0.6357829375054974, 'y_bottom': 0.7842124245555584}",0.83769435,0
2007_003659.jpg,person,"{'x_left': 0.336, 'y_top': 0.3413333333333333, 'x_right': 0.456, 'y_bottom': 0.64}",,,,0
2007_003659.jpg,,,person,"{'x_left': 0.0, 'y_top': 0.3947955143754299, 'x_right': 0.03791073688188425, 'y_bottom': 0.5988711115644528}",0.10325745,0
2007_003659.jpg,,,person,"{'x_left': 0.32597802899376704, 'y_top': 0.35673908144584066, 'x_right': 0.4748478580077107, 'y_bottom': 0.6268952849930983}",0.7709702,0
2007_003659.jpg,,,cow,"{'x_left': 0.4541712306884619, 'y_top': 0.41502378369867804, 'x_right': 0.5761595648197028, 'y_bottom': 0.5616721802709195}",0.23783539,0
2007_003668.jpg,diningtable,"{'x_left': 0.054, 'y_top': 0.47147147147147145, 'x_right': 0.752, 'y_bottom': 1.0}",,,,0
2007_003668.jpg,,,chair,"{'x_left': 0.6262884214277451, 'y_top': 0.4330810695374241, 'x_right': 0.6787149602647011, 'y_bottom': 0.5190935183542279}",0.13612199,0
2007_003668.jpg,,,diningtable,"{'x_left': 0.05392953076527662, 'y_top': 0.5159757298939045, 'x_right': 0.7488982378356274, 'y_bottom': 0.9950911470310504}",0.9317955,0
2007_003668.jpg,,,chair,"{'x_left': 0.5568162175686314, 'y_top': 0.628662474097472, 'x_right': 0.7429842104917536, 'y_bottom': 0.990177899381931}",0.19180797,0
2007_003668.jpg,,,chair,"{'x_left': 0.0, 'y_top': 0.7834783833448703, 'x_right': 0.24626370703715544, 'y_bottom': 0.9944724445471397}",0.22733139,0
2007_003682.jpg,bird,"{'x_left': 0.688, 'y_top': 0.4311377245508982, 'x_right': 0.812, 'y_bottom': 0.592814371257485}",,,,0
2007_003682.jpg,bird,"{'x_left': 0.068, 'y_top': 0.45209580838323354, 'x_right': 0.334, 'y_bottom': 0.7335329341317365}",,,,0
2007_003682.jpg,,,bird,"{'x_left': 0.6518559694404785, 'y_top': 0.4074923876135166, 'x_right': 0.8249404008457294, 'y_bottom': 0.63623253441994}",0.22216858,0
2007_003682.jpg,,,bird,"{'x_left': 0.07365641435866171, 'y_top': 0.4510948074968044, 'x_right': 0.346183068682368, 'y_bottom': 0.7224986586016875}",0.8315837,0
2007_003711.jpg,car,"{'x_left': 0.264, 'y_top': 0.702020202020202, 'x_right': 0.332, 'y_bottom': 0.8308080808080808}",,,,0
2007_003711.jpg,bus,"{'x_left': 0.324, 'y_top': 0.21717171717171718, 'x_right': 0.938, 'y_bottom': 0.8686868686868687}",,,,0
2007_003711.jpg,person,"{'x_left': 0.538, 'y_top': 0.32575757575757575, 'x_right': 0.588, 'y_bottom': 0.3939393939393939}",,,,0
2007_003711.jpg,person,"{'x_left': 0.456, 'y_top': 0.32323232323232326, 'x_right': 0.496, 'y_bottom': 0.3888888888888889}",,,,0
2007_003711.jpg,person,"{'x_left': 0.4, 'y_top': 0.3207070707070707, 'x_right': 0.45, 'y_bottom': 0.3888888888888889}",,,,0
2007_003711.jpg,person,"{'x_left': 0.68, 'y_top': 0.43686868686868685, 'x_right': 0.704, 'y_bottom': 0.5277777777777778}",,,,0
2007_003711.jpg,person,"{'x_left': 0.704, 'y_top': 0.44696969696969696, 'x_right': 0.734, 'y_bottom': 0.5303030303030303}",,,,0
2007_003711.jpg,person,"{'x_left': 0.732, 'y_top': 0.44696969696969696, 'x_right': 0.76, 'y_bottom': 0.5353535353535354}",,,,0
2007_003711.jpg,,,person,"{'x_left': 0.3983170470687059, 'y_top': 0.3076582860401043, 'x_right': 0.46899548513614214, 'y_bottom': 0.3892806688267451}",0.30762663,0
2007_003711.jpg,,,person,"{'x_left': 0.4671191254982582, 'y_top': 0.29687475555137943, 'x_right': 0.5309977115997901, 'y_bottom': 0.3863408350723294}",0.19084029,0
2007_003711.jpg,,,person,"{'x_left': 0.5301019393375287, 'y_top': 0.3001328449282509, 'x_right': 0.5815867181113133, 'y_bottom': 0.3868511668318739}",0.25673813,0
2007_003711.jpg,,,bus,"{'x_left': 0.2554809150026395, 'y_top': 0.20835035240283384, 'x_right': 0.9442413016768602, 'y_bottom': 0.9051340737838012}",0.8382465,0
2007_003711.jpg,,,car,"{'x_left': 0.2546701915440651, 'y_top': 0.6917680403344907, 'x_right': 0.33246931406236613, 'y_bottom': 0.8300162010484017}",0.3573891,0
2007_003714.jpg,sheep,"{'x_left': 0.354, 'y_top': 0.45066666666666666, 'x_right': 0.596, 'y_bottom': 0.7706666666666667}",,,,0
2007_003714.jpg,,,sheep,"{'x_left': 0.35421171162793263, 'y_top': 0.45640765590961163, 'x_right': 0.590872566772195, 'y_bottom': 0.8043121064890347}",0.87202543,0
2007_003715.jpg,bus,"{'x_left': 0.088, 'y_top': 0.16533333333333333, 'x_right': 0.952, 'y_bottom': 0.9466666666666667}",,,,0
2007_003715.jpg,,,bus,"{'x_left': 0.015169487833690189, 'y_top': 0.280943981064283, 'x_right': 0.11456005819972892, 'y_bottom': 0.767057757630715}",0.57304937,0
2007_003715.jpg,,,bus,"{'x_left': 0.9453771878513006, 'y_top': 0.34487778219901605, 'x_right': 0.9868916517647413, 'y_bottom': 0.6881635299453368}",0.1554375,0
2007_003715.jpg,,,bus,"{'x_left': 0.08064667833401606, 'y_top': 0.17865581756050775, 'x_right': 0.9350002194954798, 'y_bottom': 0.9245545926859746}",0.9093328,0
2007_003715.jpg,,,car,"{'x_left': 0.9634900837463828, 'y_top': 0.48597257170402086, 'x_right': 0.9930269157183859, 'y_bottom': 0.6635882007516347}",0.16084957,0
2007_003742.jpg,diningtable,"{'x_left': 0.008333333333333333, 'y_top': 0.61875, 'x_right': 1.0, 'y_bottom': 1.0}",,,,0
2007_003742.jpg,person,"{'x_left': 0.008333333333333333, 'y_top': 0.075, 'x_right': 0.7541666666666667, 'y_bottom': 0.7375}",,,,0
2007_003742.jpg,,,person,"{'x_left': 0.0, 'y_top': 0.07061283715115141, 'x_right': 0.7479566169647069, 'y_bottom': 0.7534358195325503}",0.8049248,0
2007_003742.jpg,,,diningtable,"{'x_left': 0.12539752476178684, 'y_top': 0.6119549555242979, 'x_right': 0.9913549163510249, 'y_bottom': 1.0}",0.6523938,0
2007_003745.jpg,person,"{'x_left': 0.15777777777777777, 'y_top': 0.07708333333333334, 'x_right': 0.5577777777777778, 'y_bottom': 0.96875}",,,,0
2007_003745.jpg,,,person,"{'x_left': 0.7254258223797265, 'y_top': 0.10667309315094581, 'x_right': 0.9979250395181087, 'y_bottom': 0.7596026391828976}",0.106498025,0
2007_003745.jpg,,,person,"{'x_left': 0.15203754999435865, 'y_top': 0.10406348413082273, 'x_right': 0.5604247285184494, 'y_bottom': 0.9249343681212572}",0.87234926,0
2007_003745.jpg,,,bottle,"{'x_left': 0.6126074879003259, 'y_top': 0.7186842584700539, 'x_right': 0.6632582640630694, 'y_bottom': 0.8314031705398972}",0.1627873,0
2007_003747.jpg,person,"{'x_left': 0.09592326139088729, 'y_top': 0.02, 'x_right': 0.6474820143884892, 'y_bottom': 0.632}",,,,0
2007_003747.jpg,,,person,"{'x_left': 0.08045669766893754, 'y_top': 0.032396071218527334, 'x_right': 0.6396474831805778, 'y_bottom': 0.6768653828501701}",0.8006713,0
2007_003747.jpg,,,person,"{'x_left': 0.7426809665047206, 'y_top': 0.8950741923239368, 'x_right': 0.8810343700014628, 'y_bottom': 0.9834717453059095}",0.21113686,0
2007_003778.jpg,cat,"{'x_left': 0.076, 'y_top': 0.134, 'x_right': 0.886, 'y_bottom': 0.932}",,,,0
2007_003778.jpg,pottedplant,"{'x_left': 0.11, 'y_top': 0.15, 'x_right': 0.442, 'y_bottom': 0.512}",,,,0
2007_003778.jpg,pottedplant,"{'x_left': 0.76, 'y_top': 0.188, 'x_right': 0.992, 'y_bottom': 0.54}",,,,0
2007_003778.jpg,pottedplant,"{'x_left': 0.864, 'y_top': 0.108, 'x_right': 1.0, 'y_bottom': 0.578}",,,,0
2007_003778.jpg,,,pottedplant,"{'x_left': 0.7935943086949678, 'y_top': 0.10593322651789741, 'x_right': 0.9983496815722722, 'y_bottom': 0.5924949274738018}",0.66740066,0
2007_003778.jpg,,,cat,"{'x_left': 0.08513282222381002, 'y_top': 0.13926345419952507, 'x_right': 0.9109395021988795, 'y_bottom': 0.8627988848495942}",0.9405164,0
2007_003786.jpg,bus,"{'x_left': 0.342, 'y_top': 0.5871886120996441, 'x_right': 0.574, 'y_bottom': 0.9715302491103203}",,,,0
2007_003786.jpg,,,bus,"{'x_left': 0.32859778733551503, 'y_top': 0.5690689783499792, 'x_right': 0.5782350635608802, 'y_bottom': 0.9495181157368879}",0.88559836,0
2007_003786.jpg,,,person,"{'x_left': 0.585832983723856, 'y_top': 0.8077847834276466, 'x_right': 0.6279359294718275, 'y_bottom': 0.9339532150212388}",0.45917493,0
2007_003786.jpg,,,train,"{'x_left': 0.7968864669171664, 'y_top': 0.7969705418476691, 'x_right': 0.995086188599238, 'y_bottom': 0.9340122340239012}",0.24718353,0
2007_003788.jpg,cat,"{'x_left': 0.328, 'y_top': 0.4377224199288256, 'x_right': 0.64, 'y_bottom': 0.9466192170818505}",,,,0
2007_003788.jpg,chair,"{'x_left': 0.002, 'y_top': 0.0035587188612099642, 'x_right': 1.0, 'y_bottom': 1.0}",,,,0
2007_003788.jpg,,,person,"{'x_left': 0.005599726273176758, 'y_top': 0.09329211819061867, 'x_right': 0.11850214176940231, 'y_bottom': 0.7330392542538277}",0.1303885,0
2007_003788.jpg,,,chair,"{'x_left': 0.026765578576234628, 'y_top': 0.04720441922774676, 'x_right': 0.9820441346406936, 'y_bottom': 0.981709005337495}",0.89193684,0
2007_003788.jpg,,,cat,"{'x_left': 0.3350727397477856, 'y_top': 0.4596611331143746, 'x_right': 0.6596527443666412, 'y_bottom': 0.9414881810690806}",0.9350872,0
2007_003815.jpg,car,"{'x_left': 0.376, 'y_top': 0.32432432432432434, 'x_right': 0.866, 'y_bottom': 0.6396396396396397}",,,,0
2007_003815.jpg,person,"{'x_left': 0.462, 'y_top': 0.003003003003003003, 'x_right': 0.518, 'y_bottom': 0.16216216216216217}",,,,0
2007_003815.jpg,person,"{'x_left': 0.372, 'y_top': 0.003003003003003003, 'x_right': 0.438, 'y_bottom': 0.16216216216216217}",,,,0
2007_003815.jpg,person,"{'x_left': 0.484, 'y_top': 0.03303303303303303, 'x_right': 0.548, 'y_bottom': 0.2852852852852853}",,,,0
2007_003815.jpg,person,"{'x_left': 0.576, 'y_top': 0.37537537537537535, 'x_right': 0.666, 'y_bottom': 0.44744744744744747}",,,,0
2007_003815.jpg,,,bottle,"{'x_left': 0.3633996831556925, 'y_top': 0.0019809204819110776, 'x_right': 0.45742084098664615, 'y_bottom': 0.18461401508198333}",0.13756453,0
2007_003815.jpg,,,person,"{'x_left': 0.4518216828859769, 'y_top': 0.0026270338716415237, 'x_right': 0.562053388933035, 'y_bottom': 0.22557631322443483}",0.25360408,0
2007_003815.jpg,,,person,"{'x_left': 0.5772459296421363, 'y_top': 0.3795362499689254, 'x_right': 0.6257525801317051, 'y_bottom': 0.4426140354584616}",0.36909693,0
2007_003815.jpg,,,car,"{'x_left': 0.3683383177647223, 'y_top': 0.33558671773653764, 'x_right': 0.8915736045433924, 'y_bottom': 0.6402372990545859}",0.8397839,0
2007_003831.jpg,person,"{'x_left': 0.096, 'y_top': 0.048, 'x_right': 0.498, 'y_bottom': 0.9573333333333334}",,,,0
2007_003831.jpg,person,"{'x_left': 0.364, 'y_top': 0.21866666666666668, 'x_right': 0.642, 'y_bottom': 0.8853333333333333}",,,,0
2007_003831.jpg,,,person,"{'x_left': 0.37942342637421994, 'y_top': 0.22285899612866913, 'x_right': 0.6032167575147289, 'y_bottom': 0.6664398830545866}",0.41043642,0
2007_003831.jpg,,,person,"{'x_left': 0.07771773139554722, 'y_top': 0.08449086315815268, 'x_right': 0.46190025638392335, 'y_bottom': 0.8896305102751805}",0.81608987,0
2007_003831.jpg,,,chair,"{'x_left': 0.017579697438386777, 'y_top': 0.1502923020055661, 'x_right': 0.5504614804579662, 'y_bottom': 0.9700292468965054}",0.15102948,0
2007_003841.jpg,cow,"{'x_left': 0.004, 'y_top': 0.020179372197309416, 'x_right': 0.816, 'y_bottom': 0.9977578475336323}",,,,0
2007_003841.jpg,,,dog,"{'x_left': 0.0, 'y_top': 0.0331973114591379, 'x_right': 0.75152062896215, 'y_bottom': 0.9722583750367164}",0.3455004,0
2007_003841.jpg,,,cow,"{'x_left': 0.0, 'y_top': 0.06623775942417298, 'x_right': 0.9563907468979176, 'y_bottom': 1.0}",0.64961994,0
2007_003841.jpg,,,horse,"{'x_left': 0.6474157607064338, 'y_top': 0.3416229692935944, 'x_right': 0.9923555907410383, 'y_bottom': 0.9747120302310357}",0.48589215,0
2007_003848.jpg,train,"{'x_left': 0.022, 'y_top': 0.11931818181818182, 'x_right': 0.964, 'y_bottom': 0.9147727272727273}",,,,0
2007_003848.jpg,,,train,"{'x_left': 0.0007148673387674109, 'y_top': 0.1594949503229215, 'x_right': 0.9679823137760162, 'y_bottom': 0.8829225117325783}",0.9282134,0
2007_003861.jpg,boat,"{'x_left': 0.23, 'y_top': 0.15568862275449102, 'x_right': 0.574, 'y_bottom': 0.8802395209580839}",,,,0
2007_003861.jpg,boat,"{'x_left': 0.736, 'y_top': 0.7425149700598802, 'x_right': 0.856, 'y_bottom': 0.8143712574850299}",,,,0
2007_003861.jpg,,,boat,"{'x_left': 0.2467787826782236, 'y_top': 0.17668962208105976, 'x_right': 0.5762545272216201, 'y_bottom': 0.886700146886202}",0.91372544,0
2007_003861.jpg,,,boat,"{'x_left': 0.7544186060284193, 'y_top': 0.7690776069078308, 'x_right': 0.8449934409175928, 'y_bottom': 0.8031980477198958}",0.19336267,0
2007_003872.jpg,dog,"{'x_left': 0.41, 'y_top': 0.4533333333333333, 'x_right': 0.618, 'y_bottom': 0.6533333333333333}",,,,0
2007_003872.jpg,,,dog,"{'x_left': 0.41209552176640585, 'y_top': 0.45003723667034734, 'x_right': 0.6186803186994333, 'y_bottom': 0.6621435717454323}",0.82534444,0
2007_003876.jpg,aeroplane,"{'x_left': 0.186, 'y_top': 0.25654450261780104, 'x_right': 0.348, 'y_bottom': 0.3769633507853403}",,,,0
2007_003876.jpg,,,aeroplane,"{'x_left': 0.18419010641070516, 'y_top': 0.23776461823261702, 'x_right': 0.34712598138543277, 'y_bottom': 0.35451683335946155}",0.7266947,0
2007_003889.jpg,horse,"{'x_left': 0.71875, 'y_top': 0.2358490566037736, 'x_right': 0.8895833333333333, 'y_bottom': 0.9276729559748428}",,,,0
2007_003889.jpg,horse,"{'x_left': 0.32708333333333334, 'y_top': 0.24842767295597484, 'x_right': 0.5875, 'y_bottom': 0.9245283018867925}",,,,0
2007_003889.jpg,horse,"{'x_left': 0.10833333333333334, 'y_top': 0.330188679245283, 'x_right': 0.2875, 'y_bottom': 0.9339622641509434}",,,,0
2007_003889.jpg,person,"{'x_left': 0.7020833333333333, 'y_top': 0.10062893081761007, 'x_right': 0.9145833333333333, 'y_bottom': 0.6069182389937107}",,,,0
2007_003889.jpg,person,"{'x_left': 0.25416666666666665, 'y_top': 0.11006289308176101, 'x_right': 0.4979166666666667, 'y_bottom': 0.5911949685534591}",,,,0
2007_003889.jpg,person,"{'x_left': 0.0020833333333333333, 'y_top': 0.18238993710691823, 'x_right': 0.2125, 'y_bottom': 0.9685534591194969}",,,,0
2007_003889.jpg,person,"{'x_left': 0.10625, 'y_top': 0.1509433962264151, 'x_right': 0.25625, 'y_bottom': 0.6163522012578616}",,,,0
2007_003889.jpg,chair,"{'x_left': 0.8979166666666667, 'y_top': 0.3742138364779874, 'x_right': 0.9833333333333333, 'y_bottom': 0.5220125786163522}",,,,0
2007_003889.jpg,,,person,"{'x_left': 0.12672753517960125, 'y_top': 0.17399480855868416, 'x_right': 0.27747395404886743, 'y_bottom': 0.5387398631807474}",0.49985108,0
2007_003889.jpg,,,person,"{'x_left': 0.26397655393011293, 'y_top': 0.11830495499097385, 'x_right': 0.4868891347606595, 'y_bottom': 0.586615547818404}",0.78128695,0
2007_003889.jpg,,,person,"{'x_left': 0.5252780954471001, 'y_top': 0.2219238974704192, 'x_right': 0.5995888807406793, 'y_bottom': 0.493460530847311}",0.1805011,0
2007_003889.jpg,,,person,"{'x_left': 0.7131825019121171, 'y_top': 0.10593077409597543, 'x_right': 0.9120288286484205, 'y_bottom': 0.6008540244527963}",0.81668615,0
2007_003889.jpg,,,chair,"{'x_left': 0.9177774993261466, 'y_top': 0.3563268737577475, 'x_right': 0.9726118972679744, 'y_bottom': 0.5169696988541346}",0.1574367,0
2007_003889.jpg,,,person,"{'x_left': 0.0, 'y_top': 0.17302161841282476, 'x_right': 0.13528898569497924, 'y_bottom': 0.9565720978050964}",0.37395865,0
2007_003889.jpg,,,horse,"{'x_left': 0.08547246550149643, 'y_top': 0.24202026135609706, 'x_right': 0.29142162339033983, 'y_bottom': 0.9306725877297841}",0.5391576,0
2007_003889.jpg,,,horse,"{'x_left': 0.2711183441607081, 'y_top': 0.22293105648517614, 'x_right': 0.5893246793742134, 'y_bottom': 0.9240592152298415}",0.82092947,0
2007_003889.jpg,,,horse,"{'x_left': 0.7141085209449324, 'y_top': 0.2287323304062624, 'x_right': 0.9065550210689696, 'y_bottom': 0.9365124047979941}",0.77834857,0
2007_003910.jpg,boat,"{'x_left': 0.058, 'y_top': 0.49866666666666665, 'x_right': 0.724, 'y_bottom': 0.6453333333333333}",,,,0
2007_003910.jpg,person,"{'x_left': 0.322, 'y_top': 0.3253333333333333, 'x_right': 0.548, 'y_bottom': 0.5866666666666667}",,,,0
2007_003910.jpg,,,person,"{'x_left': 0.39883907541804586, 'y_top': 0.3187578591159674, 'x_right': 0.5506272699838648, 'y_bottom': 0.5707089676163746}",0.78715307,0
